phase,date,locality,state,event_type_raw,exclude_reason
2,12/6/2022,Holcomb,KS,strike; picket,strike_out_of_scope
2,12/6/2022,Jessup,MD,strike; picket,strike_out_of_scope
2,12/6/2022,Williamsport,MD,strike; picket,strike_out_of_scope
2,12/6/2022,Kansas City,MO,strike; picket,strike_out_of_scope
2,12/6/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,12/6/2022,Ely,NV,hunger strike,strike_out_of_scope
2,12/6/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/6/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/6/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/6/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/6/2022,Clinton,PA,strike; picket,strike_out_of_scope
2,12/6/2022,Pittsburgh,PA,strike; picket,strike_out_of_scope
2,12/6/2022,Pawtucket,RI,strike; picket,strike_out_of_scope
2,12/6/2022,Fort Worth,TX,strike; picket,strike_out_of_scope
2,12/6/2022,Eau Claire,WI,strike; picket,strike_out_of_scope
2,12/6/2022,Sturtevant,WI,strike; picket,strike_out_of_scope
2,12/7/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,12/7/2022,Mobile,AL,strike; picket,strike_out_of_scope
2,12/7/2022,Berkeley,CA,strike; picket,strike_out_of_scope
2,12/7/2022,Cupertino,CA,demonstration; hunger strike,strike_out_of_scope
2,12/7/2022,Davis,CA,strike; picket,strike_out_of_scope
2,12/7/2022,Irvine,CA,strike; picket,strike_out_of_scope
2,12/7/2022,Los Angeles,CA,strike; picket,strike_out_of_scope
2,12/7/2022,Merced,CA,strike; picket,strike_out_of_scope
2,12/7/2022,Riverside,CA,strike; picket,strike_out_of_scope
2,12/7/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/7/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/7/2022,San Francisco,CA,strike; picket,strike_out_of_scope
2,12/7/2022,Santa Barbara,CA,strike; picket,strike_out_of_scope
2,12/7/2022,Santa Cruz,CA,strike; picket,strike_out_of_scope
2,12/7/2022,Burlington,IA,strike; picket,strike_out_of_scope
2,12/7/2022,Cedar Rapids,IA,strike; picket,strike_out_of_scope
2,12/7/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,12/7/2022,Elkhart,IN,strike; picket,strike_out_of_scope
2,12/7/2022,Holcomb,KS,strike; picket,strike_out_of_scope
2,12/7/2022,Jessup,MD,strike; picket,strike_out_of_scope
2,12/7/2022,Williamsport,MD,strike; picket,strike_out_of_scope
2,12/7/2022,Kansas City,MO,strike; picket,strike_out_of_scope
2,12/7/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,12/7/2022,Ely,NV,hunger strike,strike_out_of_scope
2,12/7/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/7/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/7/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/7/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/7/2022,Clinton,PA,strike; picket,strike_out_of_scope
2,12/7/2022,Pittsburgh,PA,strike; picket,strike_out_of_scope
2,12/7/2022,Pawtucket,RI,strike; picket,strike_out_of_scope
2,12/7/2022,Fort Worth,TX,strike; picket,strike_out_of_scope
2,12/7/2022,Eau Claire,WI,strike; picket,strike_out_of_scope
2,12/7/2022,Sturtevant,WI,strike; picket,strike_out_of_scope
2,12/8/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,12/8/2022,Mobile,AL,strike; picket,strike_out_of_scope
2,12/8/2022,Berkeley,CA,strike; picket,strike_out_of_scope
2,12/8/2022,Cupertino,CA,demonstration; hunger strike,strike_out_of_scope
2,12/8/2022,Davis,CA,strike; picket,strike_out_of_scope
2,12/8/2022,Irvine,CA,strike; picket,strike_out_of_scope
2,12/8/2022,Los Angeles,CA,strike; picket,strike_out_of_scope
2,12/8/2022,Merced,CA,strike; picket,strike_out_of_scope
2,12/8/2022,Riverside,CA,strike; picket,strike_out_of_scope
2,12/8/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/8/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/8/2022,San Francisco,CA,strike; picket,strike_out_of_scope
2,12/8/2022,Santa Barbara,CA,strike; picket,strike_out_of_scope
2,12/8/2022,Santa Cruz,CA,strike; picket,strike_out_of_scope
2,12/8/2022,Burlington,IA,strike; picket,strike_out_of_scope
2,12/8/2022,Cedar Rapids,IA,strike; picket,strike_out_of_scope
2,12/8/2022,Chicago,IL,strike; picket,strike_out_of_scope
2,12/8/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,12/8/2022,Elkhart,IN,strike; picket,strike_out_of_scope
2,12/8/2022,Fort Wayne,IN,strike; picket; rally,strike_out_of_scope
2,12/8/2022,Holcomb,KS,strike; picket,strike_out_of_scope
2,12/8/2022,Boston,MA,strike; picket,strike_out_of_scope
2,12/8/2022,Jessup,MD,strike; picket,strike_out_of_scope
2,12/8/2022,Williamsport,MD,strike; picket,strike_out_of_scope
2,12/8/2022,Kansas City,MO,strike; picket,strike_out_of_scope
2,12/8/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,12/8/2022,Newark,NJ,strike; picket,strike_out_of_scope
2,12/8/2022,Newark,NJ,strike; picket,strike_out_of_scope
2,12/8/2022,Ely,NV,hunger strike,strike_out_of_scope
2,12/8/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/8/2022,New York,NY,strike; picket; rally,strike_out_of_scope
2,12/8/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/8/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/8/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/8/2022,Clinton,PA,strike; picket,strike_out_of_scope
2,12/8/2022,Pittsburgh,PA,strike; picket,strike_out_of_scope
2,12/8/2022,Pawtucket,RI,strike; picket,strike_out_of_scope
2,12/8/2022,Fort Worth,TX,strike; picket,strike_out_of_scope
2,12/8/2022,Eau Claire,WI,strike; picket,strike_out_of_scope
2,12/8/2022,Sturtevant,WI,strike; picket,strike_out_of_scope
2,12/9/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,12/9/2022,Mobile,AL,strike; picket,strike_out_of_scope
2,12/9/2022,Berkeley,CA,strike; picket,strike_out_of_scope
2,12/9/2022,Cupertino,CA,demonstration; hunger strike,strike_out_of_scope
2,12/9/2022,Davis,CA,strike; picket,strike_out_of_scope
2,12/9/2022,Irvine,CA,strike; picket,strike_out_of_scope
2,12/9/2022,Los Angeles,CA,strike; picket,strike_out_of_scope
2,12/9/2022,Merced,CA,strike; picket,strike_out_of_scope
2,12/9/2022,Riverside,CA,strike; picket,strike_out_of_scope
2,12/9/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/9/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/9/2022,San Francisco,CA,strike; picket,strike_out_of_scope
2,12/9/2022,Santa Barbara,CA,strike; picket,strike_out_of_scope
2,12/9/2022,Santa Cruz,CA,strike; picket,strike_out_of_scope
2,12/9/2022,Burlington,IA,strike; picket,strike_out_of_scope
2,12/9/2022,Cedar Rapids,IA,strike; picket,strike_out_of_scope
2,12/9/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,12/9/2022,Elkhart,IN,strike; picket,strike_out_of_scope
2,12/9/2022,Fort Wayne,IN,strike; picket,strike_out_of_scope
2,12/9/2022,Holcomb,KS,strike; picket,strike_out_of_scope
2,12/9/2022,Jessup,MD,strike; picket,strike_out_of_scope
2,12/9/2022,Williamsport,MD,strike; picket,strike_out_of_scope
2,12/9/2022,Kansas City,MO,strike; picket,strike_out_of_scope
2,12/9/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,12/9/2022,Ely,NV,hunger strike,strike_out_of_scope
2,12/9/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/9/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/9/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/9/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/9/2022,Clinton,PA,strike; picket,strike_out_of_scope
2,12/9/2022,Pittsburgh,PA,strike; picket,strike_out_of_scope
2,12/9/2022,Pawtucket,RI,strike; picket,strike_out_of_scope
2,12/9/2022,Fort Worth,TX,strike; picket,strike_out_of_scope
2,12/9/2022,Eau Claire,WI,strike; picket,strike_out_of_scope
2,12/9/2022,Sturtevant,WI,strike; picket,strike_out_of_scope
2,12/10/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,12/10/2022,Mobile,AL,strike; picket,strike_out_of_scope
2,12/10/2022,Berkeley,CA,strike; picket,strike_out_of_scope
2,12/10/2022,Cupertino,CA,demonstration; hunger strike,strike_out_of_scope
2,12/10/2022,Davis,CA,strike; picket,strike_out_of_scope
2,12/10/2022,Irvine,CA,strike; picket,strike_out_of_scope
2,12/10/2022,Los Angeles,CA,strike; picket,strike_out_of_scope
2,12/10/2022,Merced,CA,strike; picket,strike_out_of_scope
2,12/10/2022,Riverside,CA,strike; picket,strike_out_of_scope
2,12/10/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/10/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/10/2022,San Francisco,CA,strike; picket,strike_out_of_scope
2,12/10/2022,Santa Barbara,CA,strike; picket,strike_out_of_scope
2,12/10/2022,Santa Cruz,CA,strike; picket,strike_out_of_scope
2,12/10/2022,Burlington,IA,strike; picket,strike_out_of_scope
2,12/10/2022,Cedar Rapids,IA,strike; picket,strike_out_of_scope
2,12/10/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,12/10/2022,Elkhart,IN,strike; picket,strike_out_of_scope
2,12/10/2022,Fort Wayne,IN,strike; picket,strike_out_of_scope
2,12/10/2022,Holcomb,KS,strike; picket,strike_out_of_scope
2,12/10/2022,Jessup,MD,strike; picket,strike_out_of_scope
2,12/10/2022,Williamsport,MD,strike; picket,strike_out_of_scope
2,12/10/2022,Kansas City,MO,strike; picket,strike_out_of_scope
2,12/10/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,12/10/2022,Ely,NV,hunger strike,strike_out_of_scope
2,12/10/2022,New York,NY,strike,strike_out_of_scope
2,12/10/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/10/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/10/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/10/2022,Clinton,PA,strike; picket,strike_out_of_scope
2,12/10/2022,Pittsburgh,PA,strike; picket,strike_out_of_scope
2,12/10/2022,Pawtucket,RI,strike; picket,strike_out_of_scope
2,12/10/2022,Fort Worth,TX,strike; picket,strike_out_of_scope
2,12/10/2022,Eau Claire,WI,strike; picket,strike_out_of_scope
2,12/10/2022,Sturtevant,WI,strike; picket,strike_out_of_scope
2,12/11/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,12/11/2022,Mobile,AL,strike; picket,strike_out_of_scope
2,12/11/2022,Berkeley,CA,strike; picket,strike_out_of_scope
2,12/11/2022,Cupertino,CA,demonstration; hunger strike,strike_out_of_scope
2,12/11/2022,Davis,CA,strike; picket,strike_out_of_scope
2,12/11/2022,Irvine,CA,strike; picket,strike_out_of_scope
2,12/11/2022,Los Angeles,CA,strike; picket,strike_out_of_scope
2,12/11/2022,Merced,CA,strike; picket,strike_out_of_scope
2,12/11/2022,Riverside,CA,strike; picket,strike_out_of_scope
2,12/11/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/11/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/11/2022,San Francisco,CA,strike; picket,strike_out_of_scope
2,12/11/2022,Santa Barbara,CA,strike; picket,strike_out_of_scope
2,12/11/2022,Santa Cruz,CA,strike; picket,strike_out_of_scope
2,12/11/2022,Burlington,IA,strike; picket,strike_out_of_scope
2,12/11/2022,Cedar Rapids,IA,strike; picket,strike_out_of_scope
2,12/11/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,12/11/2022,Elkhart,IN,strike; picket,strike_out_of_scope
2,12/11/2022,Fort Wayne,IN,strike; picket,strike_out_of_scope
2,12/11/2022,Holcomb,KS,strike; picket,strike_out_of_scope
2,12/11/2022,Jessup,MD,strike; picket,strike_out_of_scope
2,12/11/2022,Williamsport,MD,strike; picket,strike_out_of_scope
2,12/11/2022,Kansas City,MO,strike; picket,strike_out_of_scope
2,12/11/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,12/11/2022,Ely,NV,hunger strike,strike_out_of_scope
2,12/11/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/11/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/11/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/11/2022,Clinton,PA,strike; picket,strike_out_of_scope
2,12/11/2022,Pittsburgh,PA,strike; picket,strike_out_of_scope
2,12/11/2022,Pawtucket,RI,strike; picket,strike_out_of_scope
2,12/11/2022,Fort Worth,TX,strike; picket,strike_out_of_scope
2,12/11/2022,Eau Claire,WI,strike; picket,strike_out_of_scope
2,12/11/2022,Sturtevant,WI,strike; picket,strike_out_of_scope
2,12/12/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,12/12/2022,Mobile,AL,strike; picket,strike_out_of_scope
2,12/12/2022,Berkeley,CA,strike,strike_out_of_scope
2,12/12/2022,Cupertino,CA,demonstration; hunger strike,strike_out_of_scope
2,12/12/2022,Davis,CA,strike; picket,strike_out_of_scope
2,12/12/2022,Irvine,CA,strike; picket,strike_out_of_scope
2,12/12/2022,Los Angeles,CA,strike; picket,strike_out_of_scope
2,12/12/2022,Marina del Rey,CA,strike; picket,strike_out_of_scope
2,12/12/2022,Merced,CA,strike; picket,strike_out_of_scope
2,12/12/2022,Riverside,CA,strike; picket,strike_out_of_scope
2,12/12/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/12/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/12/2022,San Francisco,CA,strike; picket,strike_out_of_scope
2,12/12/2022,Santa Barbara,CA,strike; picket,strike_out_of_scope
2,12/12/2022,Santa Cruz,CA,strike; picket,strike_out_of_scope
2,12/12/2022,Burlington,IA,strike; picket,strike_out_of_scope
2,12/12/2022,Cedar Rapids,IA,strike; picket,strike_out_of_scope
2,12/12/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,12/12/2022,Elkhart,IN,strike; picket,strike_out_of_scope
2,12/12/2022,Fort Wayne,IN,strike; picket,strike_out_of_scope
2,12/12/2022,Holcomb,KS,strike; picket,strike_out_of_scope
2,12/12/2022,Jessup,MD,strike; picket,strike_out_of_scope
2,12/12/2022,Williamsport,MD,strike; picket,strike_out_of_scope
2,12/12/2022,Kansas City,MO,strike; picket,strike_out_of_scope
2,12/12/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,12/12/2022,Ely,NV,hunger strike,strike_out_of_scope
2,12/12/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/12/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/12/2022,Clinton,PA,strike; picket,strike_out_of_scope
2,12/12/2022,Pittsburgh,PA,strike; picket,strike_out_of_scope
2,12/12/2022,Pawtucket,RI,strike; picket,strike_out_of_scope
2,12/12/2022,Fort Worth,TX,strike; picket,strike_out_of_scope
2,12/12/2022,Eau Claire,WI,strike; picket,strike_out_of_scope
2,12/12/2022,Sturtevant,WI,strike; picket,strike_out_of_scope
2,12/13/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,12/13/2022,Mobile,AL,strike; picket,strike_out_of_scope
2,12/13/2022,Berkeley,CA,strike,strike_out_of_scope
2,12/13/2022,Davis,CA,strike,strike_out_of_scope
2,12/13/2022,Irvine,CA,strike,strike_out_of_scope
2,12/13/2022,Los Angeles,CA,strike,strike_out_of_scope
2,12/13/2022,Marina del Rey,CA,strike; picket,strike_out_of_scope
2,12/13/2022,Merced,CA,strike,strike_out_of_scope
2,12/13/2022,Riverside,CA,strike,strike_out_of_scope
2,12/13/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/13/2022,San Diego,CA,strike,strike_out_of_scope
2,12/13/2022,San Francisco,CA,strike,strike_out_of_scope
2,12/13/2022,Santa Barbara,CA,strike,strike_out_of_scope
2,12/13/2022,Santa Cruz,CA,strike,strike_out_of_scope
2,12/13/2022,Burlington,IA,strike; picket,strike_out_of_scope
2,12/13/2022,Cedar Rapids,IA,strike; picket,strike_out_of_scope
2,12/13/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,12/13/2022,Elkhart,IN,strike; picket,strike_out_of_scope
2,12/13/2022,Fort Wayne,IN,strike; picket,strike_out_of_scope
2,12/13/2022,Holcomb,KS,strike; picket,strike_out_of_scope
2,12/13/2022,Jessup,MD,strike; picket,strike_out_of_scope
2,12/13/2022,Williamsport,MD,strike; picket,strike_out_of_scope
2,12/13/2022,Kansas City,MO,strike; picket,strike_out_of_scope
2,12/13/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,12/13/2022,Ely,NV,hunger strike,strike_out_of_scope
2,12/13/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/13/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/13/2022,Clinton,PA,strike; picket,strike_out_of_scope
2,12/13/2022,Pittsburgh,PA,strike; picket,strike_out_of_scope
2,12/13/2022,Pawtucket,RI,strike; picket,strike_out_of_scope
2,12/13/2022,Fort Worth,TX,strike; picket,strike_out_of_scope
2,12/13/2022,Eau Claire,WI,strike; picket,strike_out_of_scope
2,12/13/2022,Sturtevant,WI,strike; picket,strike_out_of_scope
2,12/14/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,12/14/2022,Mobile,AL,strike; picket,strike_out_of_scope
2,12/14/2022,Berkeley,CA,strike,strike_out_of_scope
2,12/14/2022,Davis,CA,strike,strike_out_of_scope
2,12/14/2022,Irvine,CA,strike,strike_out_of_scope
2,12/14/2022,Los Angeles,CA,strike,strike_out_of_scope
2,12/14/2022,Marina del Rey,CA,strike; picket,strike_out_of_scope
2,12/14/2022,Merced,CA,strike,strike_out_of_scope
2,12/14/2022,Riverside,CA,strike,strike_out_of_scope
2,12/14/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/14/2022,San Diego,CA,strike,strike_out_of_scope
2,12/14/2022,San Francisco,CA,strike,strike_out_of_scope
2,12/14/2022,Santa Barbara,CA,strike,strike_out_of_scope
2,12/14/2022,Santa Cruz,CA,strike,strike_out_of_scope
2,12/14/2022,West Hollywood,CA,strike; picket,strike_out_of_scope
2,12/14/2022,Burlington,IA,strike; picket,strike_out_of_scope
2,12/14/2022,Cedar Rapids,IA,strike; picket,strike_out_of_scope
2,12/14/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,12/14/2022,Elkhart,IN,strike; picket,strike_out_of_scope
2,12/14/2022,Fort Wayne,IN,strike; picket,strike_out_of_scope
2,12/14/2022,Holcomb,KS,strike; picket,strike_out_of_scope
2,12/14/2022,Jessup,MD,strike; picket,strike_out_of_scope
2,12/14/2022,Williamsport,MD,strike; picket,strike_out_of_scope
2,12/14/2022,Kansas City,MO,strike; picket,strike_out_of_scope
2,12/14/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,12/14/2022,Ely,NV,hunger strike,strike_out_of_scope
2,12/14/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/14/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/14/2022,Clinton,PA,strike; picket,strike_out_of_scope
2,12/14/2022,Pittsburgh,PA,strike; picket,strike_out_of_scope
2,12/14/2022,Pawtucket,RI,strike; picket,strike_out_of_scope
2,12/14/2022,Fort Worth,TX,strike; picket,strike_out_of_scope
2,12/14/2022,Eau Claire,WI,strike; picket,strike_out_of_scope
2,12/14/2022,Sturtevant,WI,strike; picket,strike_out_of_scope
2,12/15/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,12/15/2022,Mobile,AL,strike; picket,strike_out_of_scope
2,12/15/2022,Berkeley,CA,strike,strike_out_of_scope
2,12/15/2022,Davis,CA,strike,strike_out_of_scope
2,12/15/2022,Irvine,CA,strike,strike_out_of_scope
2,12/15/2022,Los Angeles,CA,strike,strike_out_of_scope
2,12/15/2022,Marina del Rey,CA,strike; picket,strike_out_of_scope
2,12/15/2022,Merced,CA,strike,strike_out_of_scope
2,12/15/2022,Riverside,CA,strike,strike_out_of_scope
2,12/15/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,12/15/2022,San Diego,CA,strike,strike_out_of_scope
2,12/15/2022,San Francisco,CA,strike,strike_out_of_scope
2,12/15/2022,Santa Barbara,CA,strike,strike_out_of_scope
2,12/15/2022,Santa Cruz,CA,strike,strike_out_of_scope
2,12/15/2022,Burlington,IA,strike; picket,strike_out_of_scope
2,12/15/2022,Cedar Rapids,IA,strike; picket,strike_out_of_scope
2,12/15/2022,Melrose Park,IL,strike; picket,strike_out_of_scope
2,12/15/2022,Elkhart,IN,strike; picket,strike_out_of_scope
2,12/15/2022,Fort Wayne,IN,strike; picket,strike_out_of_scope
2,12/15/2022,Holcomb,KS,strike; picket,strike_out_of_scope
2,12/15/2022,Jessup,MD,strike; picket,strike_out_of_scope
2,12/15/2022,Williamsport,MD,strike; picket,strike_out_of_scope
2,12/15/2022,Kansas City,MO,strike; picket,strike_out_of_scope
2,12/15/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,12/15/2022,Ely,NV,hunger strike,strike_out_of_scope
2,12/15/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/15/2022,New York,NY,strike; picket,strike_out_of_scope
2,12/15/2022,Clinton,PA,strike; picket,strike_out_of_scope
2,12/15/2022,Pittsburgh,PA,strike; picket,strike_out_of_scope
2,12/15/2022,Pawtucket,RI,strike; picket,strike_out_of_scope
2,12/15/2022,Fort Worth,TX,strike; picket,strike_out_of_scope
2,12/15/2022,Eau Claire,WI,strike; picket,strike_out_of_scope
2,12/15/2022,Sturtevant,WI,strike; picket,strike_out_of_scope
2,12/16/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,12/16/2022,Mobile,AL,strike; picket,strike_out_of_scope
2,12/16/2022,Fayetteville,AR,strike; picket,strike_out_of_scope
2,12/16/2022,Fayetteville,AR,strike; picket,strike_out_of_scope
2,12/16/2022,Avondale,AZ,strike; picket,strike_out_of_scope
2,12/16/2022,Barstow,CA,strike; picket,strike_out_of_scope
2,12/16/2022,Berkeley,CA,strike,strike_out_of_scope
